"institution_id","commune_code","municipality_name","region_code","region_name","source_url","last_verified","note"
"CL-MUN-01101","01101","Municipalidad de Iquique","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-01107","01107","Municipalidad de Alto Hospicio","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-01401","01401","Municipalidad de Pozo Almonte","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-01402","01402","Municipalidad de Camiña","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-01403","01403","Municipalidad de Colchane","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-01404","01404","Municipalidad de Huara","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-01405","01405","Municipalidad de Pica","01","Región de Tarapacá","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02101","02101","Municipalidad de Antofagasta","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02102","02102","Municipalidad de Mejillones","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02103","02103","Municipalidad de Sierra Gorda","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02104","02104","Municipalidad de Taltal","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02201","02201","Municipalidad de Calama","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02202","02202","Municipalidad de Ollagüe","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02203","02203","Municipalidad de San Pedro de Atacama","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02301","02301","Municipalidad de Tocopilla","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-02302","02302","Municipalidad de María Elena","02","Región de Antofagasta","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-03101","03101","Municipalidad de Copiapó","03","Región de Atacama","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-03102","03102","Municipalidad de Caldera","03","Región de Atacama","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-03103","03103","Municipalidad de Tierra Amarilla","03","Región de Atacama","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-03201","03201","Municipalidad de Chañaral","03","Región de Atacama","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
"CL-MUN-03202","03202","Municipalidad de Diego de Almagro","03","Región de Atacama","https://datos.sinim.gov.cl/","2026-09-19","Antártica (12202) no tiene municipalidad propia; su agrupación es administrada por Cabo de Hornos."
